Word	Havg	StDev	FreqListRank	TwitterRank
아내에게	628	6.32	1.2362	3281	--
좋겠네	629	6.32	1.2526	--	6310
콘서트	630	6.32	1.0388	--	501
센스	631	6.32	1.0388	--	5304
네ㅎㅎ	632	6.32	0.8676	--	5314
홈런왕	633	6.32	1.1856	4952	--
안녕~	634	6.32	1.0774	--	3028
당당하게	635	6.32	1.1328	--	3713
좋겟다	636	6.32	1.1683	--	6118
함께합니다	637	6.32	1.0774	3179	--
잘됐네	638	6.32	1.0774	1184	--
주인공	639	6.32	1.0962	--	4960
친한	640	6.32	0.9781	882	3124
고백	641	6.32	0.9988	--	5138
함께	642	6.32	1.1147	40	57
오뚝이처럼	643	6.32	1.2688	4996	--
바다	644	6.32	1.1147	--	5336
꿈은	645	6.32	1.1507	--	3528
꽃이	646	6.32	1.1683	2894	5205
좋게	647	6.32	1.0962	--	2616
초콜릿야	648	6.32	1.1147	4868	--
부모님께	649	6.30	1.1995	1660	--
만나요	650	6.30	1.1473	--	5892
토요일에	651	6.30	1.3286	3022	--
최대한	652	6.30	1.0546	2146	2351
건강	653	6.30	1.2495	--	2375
충분합니다	654	6.30	0.9742	2535	--
쿨가이	655	6.30	0.9091	4388	--
명언	656	6.30	1.1824	--	4656
친구는	657	6.30	1.0152	636	3046
기대	658	6.30	0.9530	--	2076
가능성	659	6.30	1.1473	--	3117
따뜻해보려고	660	6.30	0.9742	4382	--
아ㅋㅋ	661	6.30	1.0152	--	4208
특별히	662	6.30	1.0152	2683	4339
연말연시	663	6.30	1.2817	--	4496
뿌잉	664	6.30	1.2330	--	4002
안전	665	6.30	1.0738	1561	1657
네~	666	6.30	1.1112	--	2023
좋아질	667	6.30	0.8631	3605	--
비행기	668	6.30	1.2657	--	6083
상위	669	6.30	1.2164	--	1736
충분해요	670	6.30	1.0738	1544	--
Korean	671	6.30	1.4463	--	4091
즐길	672	6.28	0.9906	1087	5101
한국인	673	6.28	1.3407	--	2352
쿠폰	674	6.28	1.1959	--	4161
키키	675	6.28	0.9697	--	3422
아이들	676	6.28	1.2461	--	2401
믿고	677	6.28	1.1256	1169	1298
아메리카노	678	6.28	1.0887	--	5244
한국	679	6.28	1.1959	--	308
출발	680	6.28	0.9906	--	5802
허니	681	6.28	1.1959	2562	--
피아노	682	6.28	1.0887	--	4328
헤헿	683	6.28	0.9906	--	2768
개그맨	684	6.28	1.0309	--	6262
괜찮습니다	685	6.28	0.7835	1208	--
기원합니다	686	6.28	1.0110	--	3444
아이디어	687	6.28	1.1073	--	3245
맥주	688	6.28	1.2784	3572	3284
응원	689	6.28	1.0309	--	1878
잘하고	690	6.28	1.0506	--	2357
뿌잉뿌잉	691	6.28	1.4714	--	1563
가족은	692	6.28	1.4434	1116	--
힘내요	693	6.28	1.0309	--	2499
점심	694	6.28	1.0887	--	850
허허	695	6.28	1.1436	--	1408
무료배송	696	6.28	1.0110	--	4821
주말에	697	6.28	1.2784	1820	1831
굳	698	6.28	1.4148	--	3905
헤헷	699	6.28	1.1256	--	2982
아내	700	6.28	1.2784	1373	--
즐겨봤어	701	6.28	1.0309	5234	--
좋다고	702	6.28	1.1613	--	2213
live	703	6.28	1.0698	--	3393
올바른	704	6.26	1.0264	--	3426
문화상품권	705	6.26	1.1031	--	3275
정답	706	6.26	1.0461	--	1420
빛을	707	6.26	1.2423	--	6273
크크	708	6.26	0.9435	--	1811
친구와	709	6.26	1.1214	2670	6152
애플	710	6.26	1.0654	--	3720
ㅋ_ㅋ	711	6.26	1.5884	--	5259
스마트하게	712	6.26	0.9649	--	5722
최초	713	6.26	0.8762	--	2539
만찬을	714	6.26	1.1214	5084	--
괜찮아요	715	6.26	1.0063	190	1305
가족을	716	6.26	1.1747	764	--
친구랑	717	6.26	0.9858	2220	1865
안전한	718	6.26	1.1747	4786	--
아하	719	6.26	1.2257	971	919
도움	720	6.26	1.1031	2336	6010
만화	721	6.26	1.1920	--	2793
롯데월드에서	722	6.26	1.1395	--	5251
생일이	723	6.26	1.2747	--	5867
열심히	724	6.26	1.2423	853	155
카페	725	6.26	1.0654	--	2273
ㅇㅋ	726	6.26	1.0844	--	3109
기적으로	727	6.26	1.0654	1429	--
초콜릿은	728	6.26	0.9858	4866	--
좋아하지	729	6.26	1.3219	507	6024
재미가	730	6.24	0.9161	--	4525
애기	731	6.24	1.1528	--	3272
캬캬	732	6.24	0.8935	--	3632
엄마랑	733	6.24	1.4923	--	2736
용기가	734	6.24	0.9381	--	5105
어머니가	735	6.24	1.4923	--	6075
다행	736	6.24	1.0214	--	4310
괜찮아	737	6.24	1.0012	116	692
허락하셨어	738	6.24	1.0797	4945	--
이벤트'	739	6.24	1.1704	--	4729
우리나라	740	6.24	1.3024	--	714
결혼했고	741	6.24	1.2382	3752	--
가족이구요	742	6.24	1.1168	4332	--
하얀	743	6.24	0.9806	--	4083
치유하시는	744	6.24	1.0797	3642	--
맛	745	6.24	0.9596	--	2953
재밌	746	6.24	1.0012	1417	--
확신	747	6.24	1.2707	1888	--
앜ㅋㅋㅋ	748	6.24	1.5460	--	5010
어머니를	749	6.24	1.3334	2655	--
좋아하나	750	6.24	0.9806	5170	--
진심	751	6.24	1.1704	--	564
업그레이드	752	6.24	0.9596	--	4277
NEW	753	6.24	1.0606	--	5080
소통원활	754	6.24	0.9806	--	6288
아빠를	755	6.22	1.5425	942	--
와인	756	6.22	1.0554	3347	--
해결	757	6.22	1.3138	--	4353
집으로	758	6.22	1.2501	1702	1839
오랜만이군	759	6.22	1.1119	4697	--
많이많이	760	6.22	1.0359	--	3452
유용한	761	6.22	0.9750	3058	--
은총이	762	6.22	1.5292	2042	--
로즈	763	6.22	1.1657	2762	--
진리	764	6.22	1.0359	--	4471
다같이	765	6.22	1.0554	--	2272
할인쿠폰	766	6.22	1.1119	--	5294
추천	767	6.22	1.1301	--	957
드라이브	768	6.22	1.3138	1832	--
도전	769	6.22	1.1480	--	3539
기념	770	6.22	1.0359	--	1216
방학때	771	6.22	1.2337	--	4816
확정	772	6.22	1.1119	--	1795
힌트	773	6.22	0.8154	--	2502
토닥토닥	774	6.22	0.8154	--	1750
기회	775	6.22	1.1301	--	5620
괜찮죠	776	6.22	0.8640	5000	--
가족이	777	6.22	1.4609	571	4796
유명한	778	6.22	0.9100	--	2193
기대되는군	779	6.22	1.0160	5050	--
확신해	780	6.22	1.1301	4359	--
생명을	781	6.22	1.1119	--	5634
덕분에	782	6.22	1.1301	--	710
오믈렛으로	783	6.22	0.9750	5090	--
라스베가스에서	784	6.22	1.2664	1968	--
새단장	785	6.22	1.0554	--	4406
안녕	786	6.22	1.0746	106	341
재미로	787	6.22	0.8640	3518	--
기꺼이	788	6.22	1.0934	1898	--
소원을	789	6.22	0.9322	--	5342
밥	790	6.20	1.1606	--	472
하늘이	791	6.20	0.9897	2475	3578
친구들이	792	6.20	0.9258	--	2264
엄마를	793	6.20	1.5518	2758	--
만남	794	6.20	0.8806	--	5208
미래로	795	6.20	0.9689	3754	--
에너지	796	6.20	1.1606	--	5095
옳은	797	6.20	0.9035	2865	4717
적극	798	6.20	1.0690	--	3140
엄마한테	799	6.20	1.2617	--	2055
훨씬	800	6.20	1.0880	1156	959
서울대	801	6.20	1.4846	--	2131
친구들이랑	802	6.20	1.1780	--	3312
괜찮은	803	6.20	0.9258	732	2604
사탕	804	6.20	1.1066	3506	--
치즈버거가	805	6.20	1.3401	4885	--
공짜	806	6.20	1.4286	--	3114
해냈잖아	807	6.20	1.0690	4258	--
아이들에게	808	6.20	1.1249	--	4479
복되시나이다	809	6.20	1.4428	2048	--
ㅋㅋ난	810	6.18	1.3354	--	5090
패션	811	6.18	0.9833	--	5556
퇴근	812	6.18	1.3952	--	2396
목표	813	6.18	1.1373	--	4857
아침	814	6.18	1.1726	493	454
잘하면	815	6.18	1.0821	3505	4529
반지	816	6.18	1.4384	1403	--
런닝맨	817	6.18	1.2237	--	4179
별이	818	6.18	0.9624	--	4703
제일	819	6.18	1.1551	820	180
가수	820	6.18	1.0240	--	1562
인사	821	6.18	1.1192	1656	2196
함께요	822	6.18	0.8965	4792	--
바른	823	6.18	1.1008	--	5366
미래	824	6.18	1.1726	--	4769
당신을위한	825	6.18	0.9624	1314	--
Seoul	826	6.18	1.2237	--	4673
기회가	827	6.18	1.0039	778	2456
최초로	828	6.18	0.9409	--	4323
고구마	829	6.18	0.9190	--	5277
아자	830	6.18	1.1899	--	5864
잠	831	6.18	1.1008	--	868
언니	832	6.18	1.0631	446	123
ㅋㅅㅋ	833	6.18	1.2237	--	3600
팬	834	6.18	1.1551	--	2067
전세계	835	6.18	1.2403	--	4062
후훗	836	6.18	1.0039	--	4128
백화점	837	6.18	1.1899	--	3664
아버지는	838	6.18	1.2403	1112	--
함께한	839	6.18	0.9409	--	5202
놀라운	840	6.18	1.0240	1920	1973
뉴욕	841	6.18	1.1899	4553	6285
먹고싶다	842	6.18	1.1373	--	2385
힘내서	843	6.18	1.0631	--	4858
여친	844	6.16	1.2513	--	4925
귤	845	6.16	1.1314	--	3486
찾았어요	846	6.16	0.9337	3409	--
빛이	847	6.16	1.4337	--	5823
노래에	848	6.16	0.9971	3303	--
가득하신	849	6.16	1.0947	2043	--
신기하다	850	6.16	1.0759	--	5255
최초의	851	6.16	0.9337	1487	--
서울	852	6.16	1.1493	--	303
원하던	853	6.16	1.1314	3773	--
연기대상	854	6.16	1.0759	--	4455
#이벤트	855	6.16	1.0174	--	3353
정	856	6.16	1.0759	--	1724
산	857	6.16	1.1493	--	1772
노래는	858	6.16	0.9971	--	2442
친구를	859	6.16	1.0174	2005	2821
첫째도안전	860	6.16	0.9971	--	559
고기	861	6.16	1.1314	--	2133
예의	862	6.16	0.9337	1682	--
소녀시대	863	6.16	1.3607	--	1192
친구의	864	6.16	0.8889	--	5498
충분해	865	6.16	0.9337	4791	--
이벤트-	866	6.16	1.0759	--	4110
자기야	867	6.16	1.2014	1500	--
오래오래	868	6.16	1.0174	--	6072
숲으로	869	6.16	1.2513	1563	--
옳다	870	6.16	1.0568	3302	--
굉장히	871	6.16	1.0174	1761	1309
특집	872	6.16	1.0568	--	4524
공연	873	6.16	1.0174	--	699
노래	874	6.16	1.0568	--	239
can	875	6.14	1.3095	--	1418
즐기라고	876	6.14	1.1068	2166	--
프랑스	877	6.14	1.0692	--	4611
오호	878	6.14	1.0304	--	1813
집	879	6.14	1.2618	--	609
강하고	880	6.14	0.8574	3517	--
물론이지	881	6.14	0.9037	3485	--
life	882	6.14	1.3554	--	4895
애인이	883	6.14	1.2456	3320	5435
뉴욕에	884	6.14	1.1608	2222	--
효능	885	6.14	1.0692	--	4039
iPhone	886	6.14	1.2618	--	6250
라스베가스	887	6.14	1.2779	711	--
바다를	888	6.14	1.1608	2361	--
괜찮아지는	889	6.14	0.8574	3853	--
꿈에	890	6.14	0.9037	--	2922
맞습니다	891	6.14	0.8809	582	2816
아침입니다	892	6.14	1.1068	--	5770
충분히	893	6.14	1.1250	--	1158
이벤트로	894	6.14	1.0304	--	1474
친구에게	895	6.14	1.0104	3703	2482
드려요~	896	6.14	0.9260	--	2008
성원에	897	6.14	0.8332	--	3091
쉬어요	898	6.14	1.0304	5384	--
영화를	899	6.14	1.0304	2318	2845
살아있는	900	6.14	1.0104	--	5014
다행히	901	6.14	0.7562	--	4380
안전하니까	902	6.14	0.9478	5021	--
함께하지	903	6.14	0.9478	2802	--
믿는	904	6.14	1.0882	3616	1825
친구한테	905	6.14	0.8809	--	3994
스키	906	6.14	1.1608	--	5258
기대하고	907	6.14	0.9691	--	4901
치유가	908	6.12	1.0230	1430	--
수표	909	6.12	1.3649	3346	--
진정한	910	6.12	1.0029	--	745
은총에	911	6.12	1.6117	3658	--
영웅이	912	6.12	1.0029	3363	--
미래요	913	6.12	0.9823	5218	--
영화가	914	6.12	1.1542	--	4832
빵	915	6.12	1.1891	--	2010
번듯한	916	6.12	0.9823	5007	--
언니랑	917	6.12	1.1718	1642	4044
오빠도	918	6.12	1.0622	--	871
스키장	919	6.12	1.2558	--	5649
함께하는	920	6.12	1.0622	--	447
개콘	921	6.12	1.0622	--	3510
뉴욕에서	922	6.12	1.2229	2750	--
치유를	923	6.12	0.9398	2060	--
소개합니다	924	6.12	0.8722	--	5376
부탁드려요	925	6.12	1.0029	--	1077
연주	926	6.12	1.0812	1299	--
대한민국이	927	6.12	1.2879	--	4430
경품이	928	6.12	1.0812	--	3335
발견했습니다	929	6.12	0.9398	3094	--
화이트	930	6.12	1.0812	--	2184
킹	931	6.12	1.1891	--	5033
아이들의	932	6.12	1.0622	--	5296
노래를	933	6.12	0.8722	1392	1160
이브	934	6.12	1.1364	--	4031
큰	935	6.12	0.8722	--	187
우리와	936	6.12	1.0230	1401	--
파란색	937	6.12	1.0428	3317	--
추억이	938	6.12	1.0428	--	5893
first	939	6.12	1.2558	--	6013
기프티콘	940	6.10	1.0926	--	1477
운동	941	6.10	1.0926	--	1570
right	942	6.10	1.1650	--	4038
모두	943	6.10	1.1995	55	96
되세요~	944	6.10	1.0152	--	5685
헤이	945	6.10	0.9949	3469	--
적절한	946	6.10	0.8631	--	4715
마끼아또	947	6.10	1.0351	--	4869
할머니	948	6.10	1.4178	1002	2018
클리어	949	6.10	1.0738	--	3016
신메뉴	950	6.10	0.8864	--	5720
업데이트	951	6.10	0.8391	--	1706
뷰티풀마트	952	6.10	1.1112	--	5627
강한	953	6.10	0.9742	1557	1804
많이	954	6.10	0.9742	158	26
받아가세요	955	6.10	1.0926	--	4341
짬뽕	956	6.10	1.0152	--	6316
괜찮겠구만	957	6.10	0.9091	4243	--
대한민국을	958	6.10	1.1473	--	3552
친구가	959	6.10	0.9313	372	359
world	960	6.10	1.2164	--	4376
이벤트도	961	6.10	0.9530	--	6279
친구에	962	6.10	1.0546	3472	--
글로벌	963	6.10	1.0738	--	2447
동창이에요	964	6.10	1.1112	3830	--
왕	965	6.10	1.1294	--	2788
보고싶어	966	6.10	1.2657	--	3238
주세요~	967	6.10	1.0152	--	3264
먹어요	968	6.10	0.9091	2269	--
영화는	969	6.10	0.9742	--	5701
제주도	970	6.10	1.4178	--	3049
미래를	971	6.10	1.0738	--	2276
많아요	972	6.10	1.1294	--	2886
음식	973	6.08	1.0660	3547	3989
콜	974	6.08	1.0850	--	2327
다행이네요	975	6.08	1.0660	--	5752
A	976	6.08	1.3974	--	924
클래식	977	6.08	1.0467	1984	--
오우	978	6.08	1.2262	--	2943
먹으면서	979	6.08	0.9864	--	5471
아이패드	980	6.08	1.1578	--	1166
liked	981	6.08	1.2752	--	3157
연주자	982	6.08	1.1578	3724	--
모시겠습니다	983	6.08	1.0069	--	2091
세계	984	6.08	1.0850	1049	932
#해피머니	985	6.08	1.3679	--	3456
즐건	986	6.08	1.1578	--	5310
아빠의	987	6.08	1.3529	1004	--
믿습니다	988	6.08	1.1036	--	3119
오픈이벤트	989	6.08	1.1036	--	5412
photo	990	6.08	1.0270	--	4861
물론이죠	991	6.08	1.1036	1783	--
스타벅스	992	6.08	1.4824	--	626
모두를	993	6.08	1.0467	1444	6025
카메라	994	6.08	0.9864	3484	1228
안정을	995	6.08	0.9442	3533	--
먹는다	996	6.08	1.2262	--	6139
캬	997	6.08	1.1753	--	5854
누나	998	6.08	1.1220	2506	375
모범이	999	6.08	0.9655	3595	--
야구	1000	6.08	1.2428	--	4755
아빠는	1001	6.08	1.2752	1786	--
생명이	1002	6.08	1.1400	3941	--
날아	1003	6.08	1.1925	3273	--
대화	1004	6.08	0.9442	--	2498
korea	1005	6.08	1.4961	--	5821
신사	1006	6.08	0.9442	--	5865
인기가요	1007	6.08	1.0270	--	5191
국제	1008	6.08	1.1400	--	4359
확인해주세요~	1009	6.08	1.0467	--	2278
같이살고	1010	6.08	0.8041	4281	--
드라이브를	1011	6.08	1.0660	3342	--
말씀	1012	6.08	0.9223	667	1257
급상승	1013	6.08	1.2911	--	3187
무사히	1014	6.08	0.8999	--	2959
지갑	1015	6.08	1.1036	876	--
청년	1016	6.08	0.9442	--	6035
확실한	1017	6.08	0.9223	--	3873
정확한	1018	6.08	0.8769	--	2766
감상	1019	6.06	1.0184	4745	--
마음으로	1020	6.06	0.9775	--	1345
민주주의를	1021	6.06	1.2022	--	3577
자비를	1022	6.06	1.0577	3044	--
하늘에서	1023	6.06	1.0956	--	5935
먹었어요	1024	6.06	0.9564	2687	6347
정답을	1025	6.06	0.9348	--	647
리더	1026	6.06	0.9775	4116	--
오빠	1027	6.06	0.8430	1215	67
김하늘	1028	6.06	1.1502	--	3556
컴백	1029	6.06	1.0956	--	5212
대한민국의	1030	6.06	1.1141	--	1547
같이	1031	6.06	1.0768	84	103
신인상	1032	6.06	1.1502	--	4331
All	1033	6.06	1.1502	--	4879
함께했지	1034	6.06	0.8184	4256	--
가족도	1035	6.06	1.2521	929	--
확실	1036	6.06	1.0577	859	--
애들이랑	1037	6.06	0.9982	--	5543
활동	1038	6.06	1.0184	--	2556
이벤트]	1039	6.06	1.0577	--	248
신뢰를	1040	6.06	1.0382	--	4636
자기	1041	6.06	1.0956	317	273
아빠가	1042	6.06	1.4486	176	1063
오믈렛	1043	6.06	1.0577	5083	--
정의는	1044	6.06	1.0382	4357	--
카톡	1045	6.06	0.9127	--	1026
딱이네	1046	6.06	1.0184	2546	--
연말을	1047	6.06	1.2521	--	4084
낫다	1048	6.06	0.9982	--	4987
가능	1049	6.06	1.1502	--	1753
올ㅋ	1050	6.06	1.0577	--	1764
실컷	1051	6.06	1.1141	--	5094
아버지가	1052	6.06	1.3911	673	5103
만났다	1053	6.06	1.1141	3376	--
식사	1054	6.06	0.9982	816	4551
응~	1055	6.06	0.9775	--	4105
아이폰	1056	6.06	1.1851	--	982
폼나게	1057	6.06	0.9982	5160	--
보고싶은	1058	6.06	1.2191	--	4258
와인잔	1059	6.06	1.0577	4707	--
always	1060	6.06	1.1502	--	4608
받으세요	1061	6.06	0.9348	--	891
잘해	1062	6.06	1.1141	--	5429
드립니다~	1063	6.06	0.9982	--	5467
꿈에서	1064	6.04	1.0093	--	3378
당연하지	1065	6.04	1.0093	1324	3229
후후	1066	6.04	0.7814	--	1404
달짝지근하지	1067	6.04	0.9249	4701	--
시작됩니다	1068	6.04	0.9026	2150	5535
연말	1069	6.04	1.3087	--	780
카카오톡	1070	6.04	1.1773	--	3213
약속했소	1071	6.04	0.9889	5205	--
가요대축제	1072	6.04	1.1599	--	2296
아들	1073	6.04	1.1945	327	1616
정의를	1074	6.04	1.0093	--	5290
서울경기당일배송	1075	6.04	1.0490	--	3736
나무	1076	6.04	1.2282	3124	3560
매력을	1077	6.04	0.9889	3115	--
또안전하게	1078	6.04	0.9681	--	561
도달했습니다	1079	6.04	1.2930	1307	--
지름길예요	1080	6.04	1.0093	4826	--
베스트샵	1081	6.04	1.1058	--	2737
아버지에게	1082	6.04	1.5113	1945	--
많네요	1083	6.04	1.0490	--	4581
편지	1084	6.04	1.0093	746	2075
추첨을	1085	6.04	1.1058	--	170
정확히	1086	6.04	1.1241	1226	1970
커플이	1087	6.04	0.9681	--	5368
뭉쳐야	1088	6.04	1.0683	4814	--
좋겠는데	1089	6.04	0.9249	--	5797
가능한	1090	6.04	0.9249	--	1797
가능성이	1091	6.04	0.8562	1928	2013
차	1092	6.04	0.9467	--	1342
그대	1093	6.04	0.9681	--	1961
진짜야	1094	6.04	0.9249	2470	--
알라딘	1095	6.04	0.9467	--	5673
향수를	1096	6.04	0.9889	3559	--
정확하게	1097	6.04	0.9026	2108	--
맞아요	1098	6.04	0.9026	420	1327
맛을	1099	6.04	0.9467	--	5234
넓은	1100	6.04	1.0872	--	5583
동생	1101	6.04	1.1058	973	1417
꿈도	1102	6.04	1.0490	2465	--
확실히	1103	6.02	0.9792	395	741
괜찮으세요	1104	6.02	1.1692	922	--
물	1105	6.02	1.1337	--	1446
인정	1106	6.02	0.9581	--	2497
쏩니다	1107	6.02	1.3626	--	1064
메리	1108	6.02	1.0593	--	829
뷰티가	1109	6.02	0.9366	--	4490
대단히	1110	6.02	1.0593	1720	--
관심과	1111	6.02	0.9581	--	1921
작품	1112	6.02	1.0200	--	3975
생깁니다	1113	6.02	0.9792	4080	--
여름	1114	6.02	1.0971	2501	--
만나보세요	1115	6.02	0.9366	--	6348
능력을	1116	6.02	0.9366	--	5282
뮤비	1117	6.02	1.0398	--	4089
팡팡	1118	6.02	1.0593	--	2825
명확하게	1119	6.02	0.9145	3384	--
문화	1120	6.02	1.0784	2038	--
아이를	1121	6.02	1.0784	747	2406
아버지도	1122	6.02	1.4356	1667	--
씨스타	1123	6.02	1.1865	--	5737
STORY	1124	6.02	0.9998	--	5338
삶	1125	6.02	1.1865	--	5734
촉촉해	1126	6.02	0.9581	4894	--
너랑	1127	6.02	1.0784	914	1561
복되시며	1128	6.02	1.2370	2047	--
기프티콘을	1129	6.02	1.0398	--	940
덕분이라고	1130	6.02	1.0398	4137	--
노래도	1131	6.02	1.0398	--	3067
많습니다	1132	6.02	0.9366	--	2510
증정	1133	6.02	0.9145	--	1341
계획대로	1134	6.02	0.9366	2860	--
버거킹	1135	6.02	1.0971	--	4466
부모가	1136	6.02	1.3323	4333	5689
배우고	1137	6.02	0.8919	--	3687
포미닛	1138	6.02	1.2370	--	4959
다양한	1139	6.02	0.9792	--	832
설	1140	6.02	1.2204	--	5475
모두에게	1141	6.02	1.0593	1274	4167
밝혔다	1142	6.02	0.9366	--	3473
대상	1143	6.02	1.1156	--	1731
출시기념	1144	6.02	1.0200	--	5659
능력이	1145	6.02	0.9998	--	3861
숲에	1146	6.02	1.1692	3289	--
상품	1147	6.02	0.9581	--	2369
기념으로	1148	6.02	0.9581	--	4472
맞아	1149	6.02	1.1337	141	578
드세요	1150	6.02	0.8687	1711	3059
강력한	1151	6.02	1.0398	3220	3291
상	1152	6.02	1.2204	--	2227
집에서	1153	6.02	1.1337	343	457
상품권을	1154	6.02	1.1156	--	4889
안전하겠죠	1155	6.02	1.1865	4818	--
잘할	1156	6.02	0.8919	4112	--
먹었어	1157	6.02	1.0398	--	2914
미래의	1158	6.00	1.2122	--	4988
100만	1159	6.00	1.1066	--	6160
많다	1160	6.00	0.9035	--	1170
meet	1161	6.00	1.0498	--	5776
대한민국은	1162	6.00	1.2778	--	4446
연예대상	1163	6.00	1.0498	--	2730
올레	1164	6.00	0.9476	--	5764
오빠야	1165	6.00	1.0880	--	4424
믿어	1166	6.00	0.9476	1817	5683
여동생	1167	6.00	1.1780	2282	--
괜찮	1168	6.00	0.9035	53	--
추첨하여	1169	6.00	1.0498	--	1134
시작	1170	6.00	1.1249	1030	742
딸	1171	6.00	1.1780	--	1822
벤츠를	1172	6.00	0.9035	3410	--
추진	1173	6.00	1.0498	--	3227
최신곡을	1174	6.00	0.9035	4901	--
먹어야지	1175	6.00	1.0302	4899	4172
무한	1176	6.00	1.0498	--	426
쉬운	1177	6.00	0.7559	--	2461
달러	1178	6.00	1.1606	691	3735
도서관	1179	6.00	0.9035	--	4498
마음도	1180	6.00	1.0880	--	3415
진정으로	1181	6.00	1.0690	--	3557
호텔	1182	6.00	1.1066	3443	5084
와이파이	1183	6.00	1.2936	--	3969
언니들	1184	6.00	1.0880	--	5580
먹기	1185	6.00	1.1606	5140	5481
누님	1186	6.00	0.9258	--	4991
탱고	1187	6.00	1.1952	4682	--
형아	1188	6.00	1.1429	--	6099
언니는	1189	6.00	1.0690	4927	1560
해결하는	1190	6.00	0.9476	2215	--
그래그래	1191	6.00	0.8571	--	3240
하늘을	1192	6.00	0.9258	--	3116
어울리는	1193	6.00	1.0302	2425	3009
진짜배기	1194	6.00	1.3702	4362	--
영어	1195	6.00	1.1606	4301	1368
한국의	1196	6.00	1.2289	--	1251
우리랑	1197	6.00	1.0498	1181	--
앜ㅋㅋ	1198	6.00	1.6162	--	5260
Go	1199	6.00	1.0880	--	4559
엄마만	1200	6.00	1.4286	2464	--
노력하는	1201	6.00	0.8571	--	4021
소개해주려고	1202	6.00	0.9897	2817	--
당연하죠	1203	6.00	1.1066	3580	--
시작하는	1204	6.00	0.9897	--	3952
시작합니다	1205	6.00	0.9258	--	1882
느낌	1206	6.00	1.0690	1308	1104
지구	1207	6.00	1.2617	--	6174
부모님이	1208	6.00	1.3997	--	4197
많아	1209	6.00	0.9258	1245	1195
카라	1210	6.00	1.1780	--	3458
쇼핑몰	1211	6.00	1.0498	3017	--
달	1212	6.00	1.0102	--	1668
사탕이랑	1213	6.00	1.0102	2334	--
완전	1214	6.00	1.0302	1110	83
만나면	1215	6.00	0.9258	--	1960
lol	1216	5.98	1.4913	--	2851
#with_me	1217	5.98	1.0971	--	1689
그대를	1218	5.98	0.9792	--	5788
이벤트가	1219	5.98	1.0971	--	2895
세계에서	1220	5.98	0.9581	--	5329
먹었으니	1221	5.98	1.2696	4673	--
오빠들	1222	5.98	0.9581	--	738
책	1223	5.98	1.0200	--	697
꼬옥	1224	5.98	0.9998	--	4711
도착	1225	5.98	0.9792	2329	1786
그림	1226	5.98	0.9581	1824	1591
아내입니다	1227	5.98	0.8449	3218	--
신작	1228	5.98	0.9366	4905	--
ㅎ	1229	5.98	1.4356	--	76
영화예매권	1230	5.98	0.9998	--	2109
애기는	1231	5.98	1.0784	3535	--
중요하다	1232	5.98	0.9792	--	5421
그녀와	1233	5.98	0.7951	3257	--
여성	1234	5.98	0.9792	3213	2802
멋지	1235	5.98	0.8919	1935	--
오빠두	1236	5.98	0.8204	--	3967
만나러	1237	5.98	0.9145	2224	5245
우리편에	1238	5.98	0.9145	5226	--
오오	1239	5.98	0.9581	--	460
귀해서	1240	5.98	0.9581	4713	--
우리학교	1241	5.98	1.0398	--	4467
누나는	1242	5.98	0.9998	--	3531
진실의	1243	5.98	0.9581	3028	--
구경하기	1244	5.98	0.9145	--	3410
가치를	1245	5.98	0.9581	--	4921
가요대전	1246	5.98	1.0200	--	897
쉬는	1247	5.98	1.1337	--	5058
아내의	1248	5.98	1.2856	1944	--
안부	1249	5.98	0.9581	1604	--
우유	1250	5.98	0.8204	--	6065
하나님이	1251	5.98	1.6962	--	2834
아이팟	1252	5.98	1.1516	--	6260
당연	1253	5.98	1.0200	--	5228
서비스를	1254	5.98	1.1156	--	6198
이벤트를	1255	5.98	0.9792	--	782
해외	1256	5.98	0.8919	--	3589
운이	1257	5.98	1.0200	1562	--
기프트콘	1258	5.98	1.0971	--	4409
만나는	1259	5.98	0.8687	--	2944
인사를	1260	5.98	1.0784	1178	3043
주인공이	1261	5.98	1.0784	--	3964
모델	1262	5.98	0.8687	4225	3430
남친	1263	5.98	1.4356	2713	3957
시상식	1264	5.98	1.1337	--	3744
서비스	1265	5.96	0.9889	--	1125
잘	1266	5.96	1.0093	--	24
삶의	1267	5.96	0.9889	733	2037
이해	1268	5.96	0.9467	886	2493
할아버지	1269	5.96	1.1945	--	5243
10만원	1270	5.96	1.0490	--	3155
드레스야	1271	5.96	1.0093	5305	--
먹었다	1272	5.96	0.9467	--	5325
가볍게	1273	5.96	0.6688	--	4483
기회를	1274	5.96	1.0093	1157	1628
아이는	1275	5.96	0.9681	2395	6219
숲에서	1276	5.96	0.9681	1148	--
홍대	1277	5.96	1.0872	--	2776
항상	1278	5.96	1.0093	136	156
보인다	1279	5.96	1.0872	670	1883
구글	1280	5.96	1.1058	--	5326
인사해	1281	5.96	1.3087	2289	--
비행기에	1282	5.96	1.0490	2275	--
스타일	1283	5.96	0.9467	--	3690
아들을	1284	5.96	1.1773	3102	--
언니두	1285	5.96	1.0683	--	5993
만나	1286	5.96	0.8562	2739	1952
연락주세요	1287	5.96	0.8797	--	5057
much	1288	5.96	0.9889	--	4897
민주화	1289	5.96	1.2930	--	5226
라스베가스에	1290	5.96	1.1945	1396	--
보장합니다	1291	5.96	0.9681	4959	--
2000원적립	1292	5.96	1.1773	--	4615
